file,nodes_expanded,reached_goal,best_path_len,start_yx,goal_yx,end_x,end_y,runtime_sec,history_mode,euclid_start_goal,goal_radius_min,goal_radius_max
map_data_521.npz,30,0,9,"(30, 15)","(33, 16)",15.496511459350586,31.503826141357425,29.39883902499787,none,3.605551275463989,0.0,5.0
map_data_521.npz,2,1,9,"(30, 15)","(33, 15)",15.005242347717283,31.56329345703125,0.0490794679935788,full,3.0,0.0,5.0
map_data_522.npz,1,0,1,"(15, 6)","(13, 5)",6.0,15.0,24.5453505330006,full,3.0,0.0,5.0
map_data_522.npz,1,0,1,"(15, 6)","(17, 7)",6.0,15.0,29.34903451699938,none,3.605551275463989,0.0,5.0
map_data_523.npz,1,0,1,"(29, 38)","(32, 38)",38.0,29.0,29.485477975998947,none,3.605551275463989,0.0,5.0
map_data_523.npz,1,0,1,"(29, 38)","(33, 37)",38.0,29.0,24.6585207370008,full,3.0,0.0,5.0
map_data_524.npz,8,1,25,"(5, 12)","(3, 16)",15.535935401916504,3.183197259902954,0.3401603640013491,full,3.0,0.0,5.0
map_data_524.npz,4,1,17,"(5, 12)","(6, 15)",14.819164276123049,5.98815393447876,0.170148067001719,none,3.605551275463989,0.0,5.0
map_data_525.npz,1,0,1,"(15, 4)","(19, 2)",4.0,15.0,24.519911663999665,full,3.0,0.0,5.0
map_data_525.npz,41,0,9,"(15, 4)","(17, 1)",2.6550772190093994,15.926833152770996,28.79931801600105,none,3.605551275463989,0.0,5.0
map_data_526.npz,1,0,1,"(3, 6)","(1, 6)",6.0,3.0,24.788445092002803,full,3.0,0.0,5.0
map_data_526.npz,30,0,9,"(3, 6)","(1, 3)",4.6343278884887695,2.127636432647705,28.21118279700022,none,3.605551275463989,0.0,5.0
map_data_527.npz,1,0,1,"(19, 6)","(22, 4)",6.0,19.0,24.592307562001224,full,3.0,0.0,5.0
map_data_527.npz,3,1,17,"(19, 6)","(15, 8)",7.36017370223999,16.212162017822266,0.1142121750017395,none,3.605551275463989,0.0,5.0
map_data_529.npz,1,0,1,"(6, 23)","(6, 21)",23.0,6.0,29.360093798997696,none,3.605551275463989,0.0,5.0
map_data_529.npz,3,1,17,"(6, 23)","(3, 21)",21.27104949951172,3.4431228637695312,0.097577166998235,full,3.0,0.0,5.0
map_data_530.npz,30,0,9,"(4, 3)","(7, 5)",3.883214950561523,5.346388816833496,28.86906292299864,none,3.605551275463989,0.0,5.0
map_data_530.npz,32,0,9,"(4, 3)","(8, 2)",2.615814208984375,5.556452751159668,24.400536091001413,full,3.0,0.0,5.0
map_data_531.npz,1,0,1,"(20, 11)","(21, 9)",11.0,20.0,24.736387258999457,full,3.0,0.0,5.0
map_data_531.npz,2,1,9,"(20, 11)","(20, 9)",9.454818725585938,19.990753173828125,0.056882642002165,none,3.605551275463989,0.0,5.0
map_data_533.npz,2,1,9,"(25, 14)","(25, 12)",12.455106735229492,24.99928474426269,0.0700483090040506,full,3.0,0.0,5.0
map_data_533.npz,1,0,1,"(25, 14)","(21, 13)",14.0,25.0,29.623483023999142,none,3.605551275463989,0.0,5.0
map_data_534.npz,1,0,1,"(22, 27)","(22, 27)",27.0,22.0,28.657955033999315,none,3.605551275463989,0.0,5.0
map_data_534.npz,1,0,1,"(22, 27)","(23, 29)",27.0,22.0,24.998995288995506,full,3.0,0.0,5.0
map_data_535.npz,2,1,9,"(7, 3)","(6, 5)",4.2880048751831055,6.373961448669434,0.0492397089983569,full,3.0,0.0,5.0
map_data_535.npz,4,1,17,"(7, 3)","(6, 6)",5.766486167907715,6.123323440551758,0.1726352069999848,none,3.605551275463989,0.0,5.0
map_data_536.npz,1,0,1,"(14, 1)","(14, 1)",1.0,14.0,28.740131925998867,none,3.605551275463989,0.0,5.0
map_data_536.npz,2,1,9,"(14, 1)","(16, 3)",2.116884708404541,15.111745834350586,0.0494143550022272,full,3.0,0.0,5.0
map_data_537.npz,2,1,9,"(32, 47)","(35, 47)",47.00313186645508,33.535926818847656,0.0540060060011455,none,3.605551275463989,0.0,5.0
map_data_537.npz,7,1,25,"(32, 47)","(27, 47)",47.00810241699219,27.279266357421875,0.2918088970036478,full,3.0,0.0,5.0
map_data_538.npz,1,0,1,"(3, 9)","(5, 6)",9.0,3.0,29.46717221599829,none,3.605551275463989,0.0,5.0
map_data_538.npz,1,0,1,"(3, 9)","(5, 6)",9.0,3.0,24.869861194994883,full,3.0,0.0,5.0
map_data_539.npz,1,0,1,"(4, 33)","(8, 35)",33.0,4.0,29.31880467800147,none,3.605551275463989,0.0,5.0
map_data_539.npz,1,0,1,"(4, 33)","(2, 31)",33.0,4.0,24.584153609997884,full,3.0,0.0,5.0
map_data_540.npz,2,1,9,"(2, 17)","(1, 17)",16.995376586914062,0.5115708708763123,1.7775402510014828,full,3.0,0.0,5.0
map_data_540.npz,2,1,9,"(2, 17)","(1, 16)",15.88647747039795,0.9176675081253052,0.056957978002174,none,3.605551275463989,0.0,5.0
map_data_541.npz,3,1,17,"(13, 7)","(9, 7)",7.012686729431152,9.923415184020996,0.097991128997819,full,3.0,0.0,5.0
map_data_541.npz,1,0,1,"(13, 7)","(15, 7)",7.0,13.0,24.4602188079989,none,3.605551275463989,0.0,5.0
map_data_542.npz,4,1,17,"(5, 4)","(2, 7)",6.206926345825195,2.8053395748138428,0.3970357190009963,none,3.605551275463989,0.0,5.0
map_data_542.npz,1,0,1,"(5, 4)","(8, 5)",4.0,5.0,24.72278211699449,full,3.0,0.0,5.0
map_data_543.npz,2,1,9,"(22, 2)","(21, 1)",0.8824083805084229,20.88047218322754,0.0581911129993386,none,3.605551275463989,0.0,5.0
map_data_543.npz,2,1,9,"(22, 2)","(20, 1)",1.3087363243103027,20.63400077819824,0.0493440119971637,full,3.0,0.0,5.0
map_data_544.npz,2,1,9,"(17, 8)","(17, 11)",9.616850852966309,16.990100860595703,0.0491481939970981,full,3.0,0.0,5.0
map_data_544.npz,2,1,9,"(17, 8)","(17, 10)",9.605224609375,16.997398376464844,0.0556074179985444,none,3.605551275463989,0.0,5.0
map_data_545.npz,2,1,9,"(9, 13)","(12, 13)",12.985125541687012,10.554283142089844,0.04907159099821,full,3.0,0.0,5.0
map_data_545.npz,1,0,1,"(9, 13)","(11, 10)",13.0,9.0,24.47955964499852,none,3.605551275463989,0.0,5.0
map_data_546.npz,1,0,1,"(7, 31)","(9, 34)",31.0,7.0,29.21507401599956,none,3.605551275463989,0.0,5.0
map_data_546.npz,1,0,1,"(7, 31)","(5, 27)",31.0,7.0,24.45271207100086,full,3.0,0.0,5.0
map_data_547.npz,1,0,1,"(3, 1)","(4, 3)",1.0,3.0,29.51045995099776,none,3.605551275463989,0.0,5.0
map_data_547.npz,29,0,9,"(3, 1)","(3, 5)",2.61257553100586,3.0008304119110107,24.655000659004145,full,3.0,0.0,5.0
map_data_549.npz,2,1,9,"(22, 7)","(25, 7)",7.004028797149658,23.570995330810547,0.0573104130016872,none,3.605551275463989,0.0,5.0
map_data_549.npz,4,1,17,"(22, 7)","(26, 7)",7.042837619781494,25.16836929321289,0.1464833200006978,full,3.0,0.0,5.0
map_data_550.npz,1,0,1,"(17, 6)","(20, 9)",6.0,17.0,24.817294902997677,full,3.0,0.0,5.0
map_data_550.npz,1,0,1,"(17, 6)","(14, 7)",6.0,17.0,28.79085632799979,none,3.605551275463989,0.0,5.0
map_data_551.npz,1,0,1,"(35, 9)","(31, 7)",9.0,35.0,28.746449833000952,none,3.605551275463989,0.0,5.0
map_data_551.npz,32,0,9,"(35, 9)","(39, 10)",9.395544052124023,36.58110427856445,24.382511973002693,full,3.0,0.0,5.0
map_data_552.npz,35,0,9,"(2, 5)","(6, 6)",5.388059139251709,3.561912775039673,28.65537458900144,none,3.605551275463989,0.0,5.0
map_data_552.npz,2,1,9,"(2, 5)","(2, 7)",6.585768222808838,1.9937740564346316,0.0496137390000512,full,3.0,0.0,5.0
map_data_553.npz,2,1,9,"(3, 10)","(2, 10)",10.012896537780762,1.4401103258132937,0.0490156340019893,full,3.0,0.0,5.0
map_data_553.npz,2,1,9,"(3, 10)","(3, 7)",8.400897979736328,3.003859519958496,0.0578273280007124,none,3.605551275463989,0.0,5.0
map_data_554.npz,2,1,9,"(2, 5)","(3, 4)",3.9210591316223145,3.0808284282684326,0.0569075479979801,none,3.605551275463989,0.0,5.0
map_data_554.npz,2,1,9,"(2, 5)","(4, 6)",5.706053256988525,3.385098695755005,0.0538547070027561,full,3.0,0.0,5.0
map_data_555.npz,2,1,9,"(25, 2)","(26, 3)",3.130043268203736,26.12714195251465,0.0486749310002778,full,3.0,0.0,5.0
map_data_555.npz,97,0,17,"(25, 2)","(24, 7)",5.158835411071777,24.35142707824707,29.87568264500078,none,3.605551275463989,0.0,5.0
map_data_556.npz,1,0,1,"(1, 5)","(4, 7)",5.0,1.0,29.641099032000056,none,3.605551275463989,0.0,5.0
map_data_556.npz,1,0,1,"(1, 5)","(3, 8)",5.0,1.0,24.876429800999176,full,3.0,0.0,5.0
map_data_557.npz,2,1,9,"(1, 33)","(2, 32)",31.9008731842041,2.109271049499512,0.0568013290012459,none,3.605551275463989,0.0,5.0
map_data_557.npz,1,0,1,"(1, 33)","(2, 29)",33.0,1.0,24.498999645998992,full,3.0,0.0,5.0
map_data_558.npz,1,0,1,"(6, 15)","(4, 11)",15.0,6.0,28.20983802000046,none,3.605551275463989,0.0,5.0
map_data_558.npz,1,0,1,"(6, 15)","(5, 15)",15.0,6.0,24.679024569006287,full,3.0,0.0,5.0
map_data_559.npz,1,0,1,"(3, 2)","(3, 1)",2.0,3.0,29.022593772999244,none,3.605551275463989,0.0,5.0
map_data_559.npz,1,0,1,"(3, 2)","(1, 3)",2.0,3.0,24.637684902998444,full,3.0,0.0,5.0
map_data_560.npz,3,1,17,"(29, 14)","(29, 10)",10.911927223205566,29.018999099731445,0.0971887229970889,full,3.0,0.0,5.0
map_data_560.npz,2,1,9,"(29, 14)","(29, 16)",15.522089004516602,28.989765167236328,0.0567608370001835,none,3.605551275463989,0.0,5.0
map_data_561.npz,1,0,1,"(12, 4)","(16, 3)",4.0,12.0,24.68794312400132,full,3.0,0.0,5.0
map_data_561.npz,34,0,9,"(12, 4)","(14, 7)",5.344765663146973,12.888842582702637,29.62500469800216,none,3.605551275463989,0.0,5.0
map_data_562.npz,1,0,1,"(1, 18)","(4, 15)",18.0,1.0,24.512879641995823,full,3.0,0.0,5.0
map_data_562.npz,1,0,1,"(1, 18)","(5, 19)",18.0,1.0,29.55751338700065,none,3.605551275463989,0.0,5.0
map_data_563.npz,30,0,9,"(15, 33)","(15, 29)",31.39256477355957,14.99733543395996,29.448207885998272,none,3.605551275463989,0.0,5.0
map_data_563.npz,1,0,1,"(15, 33)","(18, 35)",33.0,15.0,24.72925771399605,full,3.0,0.0,5.0
map_data_564.npz,3,1,17,"(12, 3)","(16, 3)",2.998586177825928,15.130804061889648,0.0983937060009338,full,3.0,0.0,5.0
map_data_564.npz,2,1,9,"(12, 3)","(14, 1)",1.8926230669021609,13.11492156982422,0.0567610319994855,none,3.605551275463989,0.0,5.0
map_data_565.npz,1,0,1,"(21, 9)","(21, 6)",9.0,21.0,24.68201509500068,full,3.0,0.0,5.0
map_data_565.npz,1,0,1,"(21, 9)","(23, 9)",9.0,21.0,24.656540158001008,none,3.605551275463989,0.0,5.0
map_data_566.npz,1,0,1,"(46, 19)","(44, 15)",19.0,46.0,24.50620580100076,none,3.605551275463989,0.0,5.0
map_data_566.npz,1,0,1,"(46, 19)","(47, 17)",19.0,46.0,24.504393795003125,full,3.0,0.0,5.0
map_data_567.npz,1,0,1,"(15, 24)","(10, 23)",24.0,15.0,28.74025586299831,none,3.605551275463989,0.0,5.0
map_data_567.npz,1,0,1,"(15, 24)","(19, 24)",24.0,15.0,24.913203479001822,full,3.0,0.0,5.0
map_data_568.npz,2,1,9,"(17, 2)","(19, 4)",3.12797474861145,18.144575119018555,0.0572400419987388,none,3.605551275463989,0.0,5.0
map_data_568.npz,1,0,1,"(17, 2)","(14, 4)",2.0,17.0,24.652918455998588,full,3.0,0.0,5.0
map_data_569.npz,1,0,1,"(7, 5)","(5, 7)",5.0,7.0,29.121345838000707,none,3.605551275463989,0.0,5.0
map_data_569.npz,1,0,1,"(7, 5)","(11, 4)",5.0,7.0,24.59630200099491,full,3.0,0.0,5.0
map_data_570.npz,1,0,1,"(7, 17)","(3, 15)",17.0,7.0,28.7319749950002,none,3.605551275463989,0.0,5.0
map_data_570.npz,27,0,9,"(7, 17)","(4, 18)",17.485355377197266,5.46961784362793,24.601745864005352,full,3.0,0.0,5.0
map_data_571.npz,1,0,1,"(19, 3)","(18, 1)",3.0,19.0,28.20766483799889,none,3.605551275463989,0.0,5.0
map_data_571.npz,2,1,9,"(19, 3)","(19, 6)",4.565685272216797,18.99198532104492,0.0498072999980649,full,3.0,0.0,5.0
map_data_572.npz,1,0,1,"(4, 5)","(6, 10)",5.0,4.0,24.73410568499821,full,3.0,0.0,5.0
map_data_572.npz,1,0,1,"(4, 5)","(1, 7)",5.0,4.0,28.743914332000717,none,3.605551275463989,0.0,5.0
map_data_573.npz,2,1,9,"(9, 37)","(10, 37)",37.01074981689453,10.524337768554688,0.0492328369982715,full,3.0,0.0,5.0
map_data_573.npz,1,0,1,"(9, 37)","(10, 33)",37.0,9.0,29.325180903999357,none,3.605551275463989,0.0,5.0
map_data_574.npz,1,0,1,"(29, 26)","(27, 26)",26.0,29.0,28.699486199002425,none,3.605551275463989,0.0,5.0
map_data_574.npz,1,0,1,"(29, 26)","(27, 25)",26.0,29.0,24.342112520003862,full,3.0,0.0,5.0
map_data_575.npz,1,0,1,"(7, 3)","(5, 2)",3.0,7.0,24.561168536998597,none,3.605551275463989,0.0,5.0
map_data_575.npz,3,1,17,"(7, 3)","(11, 2)",2.237314462661743,10.02783203125,0.0990942220014403,full,3.0,0.0,5.0
map_data_576.npz,29,0,9,"(43, 4)","(42, 1)",2.477458953857422,42.5264892578125,24.36021581100067,full,3.0,0.0,5.0
map_data_576.npz,3,1,17,"(43, 4)","(47, 6)",5.379362106323242,45.72255706787109,0.1137026809992676,none,3.605551275463989,0.0,5.0
map_data_577.npz,1,0,1,"(15, 7)","(13, 3)",7.0,15.0,24.7546713619995,full,3.0,0.0,5.0
map_data_577.npz,1,0,1,"(15, 7)","(17, 4)",7.0,15.0,29.298540555999352,none,3.605551275463989,0.0,5.0
map_data_578.npz,36,0,9,"(1, 25)","(5, 27)",25.69940948486328,2.374624252319336,24.82701116999669,full,3.0,0.0,5.0
map_data_578.npz,1,0,1,"(1, 25)","(3, 23)",25.0,1.0,29.270757996997418,none,3.605551275463989,0.0,5.0
map_data_579.npz,1,0,1,"(1, 10)","(1, 13)",10.0,1.0,24.45085423500132,full,3.0,0.0,5.0
map_data_579.npz,10,0,9,"(1, 10)","(2, 14)",11.499412536621094,1.3749862909317017,29.0919529549974,none,3.605551275463989,0.0,5.0
map_data_580.npz,3,1,17,"(35, 9)","(31, 8)",8.264753341674805,31.979402542114254,0.0978511410066858,full,3.0,0.0,5.0
map_data_580.npz,2,1,9,"(35, 9)","(37, 8)",8.314215660095215,36.367286682128906,0.0788074039992352,none,3.605551275463989,0.0,5.0
map_data_581.npz,1,0,1,"(7, 1)","(5, 1)",1.0,7.0,24.598264953994654,full,3.0,0.0,5.0
map_data_581.npz,473,0,1,"(7, 1)","(7, 1)",1.0,7.0,28.95798253400062,none,3.605551275463989,0.0,5.0
map_data_583.npz,1,0,1,"(9, 22)","(5, 19)",22.0,9.0,29.83911240099769,none,3.605551275463989,0.0,5.0
map_data_583.npz,32,0,9,"(9, 22)","(8, 26)",23.55088233947754,8.509783744812012,24.37089269600256,full,3.0,0.0,5.0
map_data_584.npz,1,0,1,"(22, 17)","(23, 13)",17.0,22.0,29.72208410199892,none,3.605551275463989,0.0,5.0
map_data_584.npz,4,1,25,"(22, 17)","(27, 18)",17.916698455810547,26.56645965576172,0.1471874389972072,full,3.0,0.0,5.0
map_data_585.npz,1,0,1,"(5, 11)","(3, 7)",11.0,5.0,24.75138329800029,none,3.605551275463989,0.0,5.0
map_data_585.npz,2,1,9,"(5, 11)","(5, 12)",12.58030128479004,5.0000996589660645,0.0494889500041608,full,3.0,0.0,5.0
map_data_587.npz,2,1,9,"(6, 13)","(7, 14)",14.11395263671875,7.063625335693359,0.0567933869970147,none,3.605551275463989,0.0,5.0
map_data_587.npz,1,0,1,"(6, 13)","(7, 9)",13.0,6.0,24.540903878005334,full,3.0,0.0,5.0
map_data_588.npz,4,1,25,"(22, 25)","(25, 21)",21.1987419128418,24.8227653503418,26.838366826999845,none,3.605551275463989,0.0,5.0
map_data_588.npz,1,0,1,"(22, 25)","(24, 22)",25.0,22.0,24.368686392997915,full,3.0,0.0,5.0
map_data_589.npz,2,1,9,"(19, 26)","(19, 28)",27.53463363647461,18.9287166595459,0.0510207990009803,full,3.0,0.0,5.0
map_data_589.npz,116,0,17,"(19, 26)","(19, 31)",29.140581130981445,18.820789337158203,29.276442780999787,none,3.605551275463989,0.0,5.0
map_data_590.npz,1,0,1,"(9, 4)","(12, 5)",4.0,9.0,24.672993426000176,full,3.0,0.0,5.0
map_data_590.npz,33,0,9,"(9, 4)","(8, 7)",5.451535224914551,8.50806999206543,29.312112780997268,none,3.605551275463989,0.0,5.0
map_data_591.npz,2,1,9,"(12, 21)","(14, 21)",21.035808563232425,13.29793643951416,0.0496482800008379,full,3.0,0.0,5.0
map_data_591.npz,1,0,1,"(12, 21)","(12, 19)",21.0,12.0,28.916254288997152,none,3.605551275463989,0.0,5.0
map_data_592.npz,6,1,17,"(43, 26)","(45, 23)",23.507408142089844,44.703460693359375,0.2503178099941578,full,3.0,0.0,5.0
map_data_592.npz,4,0,9,"(43, 26)","(43, 23)",24.50119400024414,43.0032844543457,29.633983849998916,none,3.605551275463989,0.0,5.0
map_data_594.npz,1,0,1,"(29, 3)","(26, 7)",3.0,29.0,29.754709834000096,none,3.605551275463989,0.0,5.0
map_data_594.npz,2,1,9,"(29, 3)","(29, 4)",4.568252086639404,28.999080657958984,0.0492752040008781,full,3.0,0.0,5.0
map_data_595.npz,37,0,9,"(9, 28)","(7, 24)",26.555593490600582,8.28425407409668,29.306549518001702,none,3.605551275463989,0.0,5.0
map_data_595.npz,29,0,9,"(9, 28)","(10, 25)",26.477659225463867,9.495702743530272,24.466427077000844,full,3.0,0.0,5.0
map_data_596.npz,419,0,1,"(27, 1)","(27, 1)",1.0,27.0,24.61369778199878,full,3.0,0.0,5.0
map_data_596.npz,1,0,1,"(27, 1)","(23, 3)",1.0,27.0,29.76531273699948,none,3.605551275463989,0.0,5.0
map_data_597.npz,2,1,9,"(19, 5)","(17, 5)",4.988028049468994,17.443002700805664,0.0569308459998865,none,3.605551275463989,0.0,5.0
map_data_597.npz,3,1,17,"(19, 5)","(21, 2)",2.384554147720337,20.751426696777344,0.0977018330013379,full,3.0,0.0,5.0
map_data_598.npz,4,0,9,"(15, 2)","(10, 1)",1.7060962915420532,13.508294105529783,28.69711566100159,none,3.605551275463989,0.0,5.0
map_data_598.npz,2,1,9,"(15, 2)","(16, 3)",3.1298632621765137,16.143726348876953,0.0491975600016303,full,3.0,0.0,5.0
map_data_599.npz,2,1,9,"(17, 26)","(17, 29)",27.529918670654297,17.00203514099121,0.0495714299977407,none,3.605551275463989,0.0,5.0
map_data_599.npz,3,1,17,"(17, 26)","(14, 23)",23.85004234313965,14.87808322906494,0.0986504420070559,full,3.0,0.0,5.0
map_data_600.npz,2,1,9,"(11, 35)","(11, 34)",33.438533782958984,11.01527976989746,0.0490881770019768,full,3.0,0.0,5.0
map_data_600.npz,1,0,1,"(11, 35)","(11, 39)",35.0,11.0,29.53860445800092,none,3.605551275463989,0.0,5.0
map_data_601.npz,1,0,1,"(33, 5)","(29, 2)",5.0,33.0,24.87536486500176,full,3.0,0.0,5.0
map_data_601.npz,1,0,1,"(33, 5)","(35, 8)",5.0,33.0,29.238378062000265,none,3.605551275463989,0.0,5.0
map_data_602.npz,2,1,9,"(13, 47)","(11, 47)",46.98189926147461,11.448705673217772,0.0491174999988288,full,3.0,0.0,5.0
map_data_602.npz,1,0,1,"(13, 47)","(15, 46)",47.0,13.0,29.57916939899951,none,3.605551275463989,0.0,5.0
map_data_603.npz,2,1,9,"(3, 37)","(4, 37)",36.98858642578125,4.580034255981445,0.0494551349984249,full,3.0,0.0,5.0
map_data_603.npz,1,0,1,"(3, 37)","(1, 33)",37.0,3.0,29.229441274001147,none,3.605551275463989,0.0,5.0
map_data_604.npz,5,1,17,"(1, 26)","(5, 24)",24.61254119873047,3.697973966598511,0.1965442199943936,full,3.0,0.0,5.0
map_data_604.npz,29,0,9,"(1, 26)","(3, 21)",24.526348114013672,1.6029565334320068,28.656552618002024,none,3.605551275463989,0.0,5.0
map_data_605.npz,1,0,1,"(10, 5)","(11, 7)",5.0,10.0,24.63176438699884,full,3.0,0.0,5.0
map_data_605.npz,1,0,1,"(10, 5)","(11, 7)",5.0,10.0,24.87747401099841,none,3.605551275463989,0.0,5.0
map_data_606.npz,1,0,1,"(5, 6)","(3, 6)",6.0,5.0,24.75848854099968,full,3.0,0.0,5.0
map_data_606.npz,21,0,9,"(5, 6)","(6, 3)",4.5000176429748535,5.496749401092529,29.595573667998902,none,3.605551275463989,0.0,5.0
map_data_607.npz,33,0,9,"(12, 7)","(16, 5)",6.285361289978027,13.444153785705566,28.87947595300284,none,3.605551275463989,0.0,5.0
map_data_607.npz,1,0,1,"(12, 7)","(13, 5)",7.0,12.0,24.79086148300121,full,3.0,0.0,5.0
map_data_608.npz,4,1,17,"(37, 6)","(35, 9)",8.619458198547363,35.27798080444336,0.1705180459975963,none,3.605551275463989,0.0,5.0
map_data_608.npz,2,1,9,"(37, 6)","(36, 5)",4.885901927947998,35.894798278808594,0.0492532630014466,full,3.0,0.0,5.0
map_data_609.npz,2,1,9,"(13, 5)","(12, 5)",4.995489597320557,11.458620071411133,0.0490778309977031,full,3.0,0.0,5.0
map_data_609.npz,2,1,9,"(13, 5)","(13, 7)",6.536253929138184,12.997244834899902,0.057454683999822,none,3.605551275463989,0.0,5.0
map_data_611.npz,4,1,17,"(15, 14)","(12, 13)",13.036285400390623,12.183247566223145,0.1465043899952434,full,3.0,0.0,5.0
map_data_611.npz,5,1,25,"(15, 14)","(10, 13)",13.090447425842283,10.674148559570312,0.2267138970019004,none,3.605551275463989,0.0,5.0
map_data_612.npz,2,1,9,"(17, 2)","(18, 1)",0.8852731585502625,18.132333755493164,0.0492505430011078,full,3.0,0.0,5.0
map_data_612.npz,1,0,1,"(17, 2)","(22, 3)",2.0,17.0,28.18021118999968,none,3.605551275463989,0.0,5.0
map_data_613.npz,16,0,9,"(2, 11)","(5, 12)",11.495614051818848,3.495058536529541,24.54159281199827,full,3.0,0.0,5.0
map_data_613.npz,1,0,1,"(2, 11)","(2, 7)",11.0,2.0,28.83458790700024,none,3.605551275463989,0.0,5.0
map_data_614.npz,34,0,9,"(23, 11)","(22, 7)",9.4456787109375,22.609453201293945,28.88635564099968,none,3.605551275463989,0.0,5.0
map_data_614.npz,6,1,25,"(23, 11)","(23, 16)",15.729351997375488,23.037506103515625,0.2416833749957732,full,3.0,0.0,5.0
map_data_615.npz,3,1,17,"(33, 7)","(37, 7)",6.979564666748047,36.1401596069336,0.1138001509971218,none,3.605551275463989,0.0,5.0
map_data_615.npz,1,0,1,"(33, 7)","(34, 11)",7.0,33.0,24.43839687700529,full,3.0,0.0,5.0
map_data_616.npz,5,1,17,"(44, 23)","(47, 20)",20.80398941040039,46.23126602172852,0.2447447879967512,full,3.0,0.0,5.0
map_data_616.npz,2,1,9,"(44, 23)","(43, 23)",22.987228393554688,42.49090194702149,0.0570894150005187,none,3.605551275463989,0.0,5.0
map_data_617.npz,8,1,25,"(22, 19)","(17, 20)",19.81902503967285,17.393726348876953,0.3397529540015966,full,3.0,0.0,5.0
map_data_617.npz,2,1,9,"(22, 19)","(20, 18)",18.316410064697266,20.654756546020508,0.0574689820023195,none,3.605551275463989,0.0,5.0
map_data_618.npz,1,0,1,"(8, 9)","(7, 11)",9.0,8.0,29.425726650002616,none,3.605551275463989,0.0,5.0
map_data_618.npz,1,0,1,"(8, 9)","(7, 6)",9.0,8.0,24.425434846001732,full,3.0,0.0,5.0
map_data_619.npz,2,1,9,"(4, 1)","(3, 3)",2.4294471740722656,3.276432037353516,0.0493303579969506,full,3.0,0.0,5.0
map_data_619.npz,2,1,9,"(4, 1)","(2, 3)",2.1139683723449707,2.892791748046875,0.0568687840004713,none,3.605551275463989,0.0,5.0
map_data_620.npz,1,0,1,"(18, 41)","(18, 44)",41.0,18.0,24.5641613350017,full,3.0,0.0,5.0
map_data_620.npz,5,1,17,"(18, 41)","(14, 41)",41.00528717041016,14.855135917663574,0.2277638150007987,none,3.605551275463989,0.0,5.0
map_data_621.npz,2,1,9,"(3, 45)","(2, 46)",46.08308410644531,1.9174416065216064,0.0492343529986101,full,3.0,0.0,5.0
map_data_621.npz,2,1,9,"(3, 45)","(6, 45)",44.9923210144043,4.564544200897217,0.0573705770002561,none,3.605551275463989,0.0,5.0
map_data_622.npz,13,1,9,"(37, 20)","(37, 20)",21.462890625,36.97969436645508,1.2096726700037834,full,3.0,0.0,5.0
map_data_622.npz,26,0,9,"(37, 20)","(36, 17)",18.46623039245605,36.52635955810547,28.808047888000143,none,3.605551275463989,0.0,5.0
map_data_623.npz,5,1,25,"(11, 6)","(11, 1)",1.250271916389465,11.020575523376465,0.2266306479978084,none,3.605551275463989,0.0,5.0
map_data_623.npz,1,0,1,"(11, 6)","(7, 7)",6.0,11.0,24.431689270997595,full,3.0,0.0,5.0
map_data_624.npz,2,1,9,"(17, 24)","(15, 24)",23.9924259185791,15.40655517578125,0.0569327600005635,none,3.605551275463989,0.0,5.0
map_data_624.npz,1,0,1,"(17, 24)","(19, 26)",24.0,17.0,24.83183038999414,full,3.0,0.0,5.0
map_data_625.npz,2,1,9,"(1, 23)","(1, 22)",21.44341468811035,1.0060715675354004,0.0570996669994201,none,3.605551275463989,0.0,5.0
map_data_625.npz,31,0,9,"(1, 23)","(1, 19)",21.39169692993164,1.0125490427017212,24.436110048001865,full,3.0,0.0,5.0
map_data_626.npz,1,0,1,"(7, 29)","(7, 25)",29.0,7.0,29.795929889000035,none,3.605551275463989,0.0,5.0
map_data_626.npz,1,0,1,"(7, 29)","(6, 27)",29.0,7.0,24.46503023600235,full,3.0,0.0,5.0
map_data_627.npz,35,0,9,"(1, 26)","(2, 22)",24.402254104614254,1.410760760307312,24.79724946199713,full,3.0,0.0,5.0
map_data_627.npz,2,1,9,"(1, 26)","(1, 23)",24.4502010345459,1.0140039920806885,0.0571618439971644,none,3.605551275463989,0.0,5.0
map_data_628.npz,1,0,1,"(4, 3)","(9, 1)",3.0,4.0,29.272299336997094,none,3.605551275463989,0.0,5.0
map_data_628.npz,24,0,9,"(4, 3)","(1, 4)",3.4930291175842285,2.4861702919006348,24.221627252998587,full,3.0,0.0,5.0
map_data_629.npz,2,1,9,"(41, 12)","(41, 13)",13.570222854614258,40.99607467651367,0.0495362670044414,full,3.0,0.0,5.0
map_data_629.npz,4,1,17,"(41, 12)","(45, 13)",12.79171657562256,44.00971984863281,0.1695346260021324,none,3.605551275463989,0.0,5.0
map_data_630.npz,2,1,9,"(13, 49)","(15, 49)",49.00150680541992,14.521577835083008,0.0572443429991835,none,3.605551275463989,0.0,5.0
map_data_630.npz,4,1,17,"(13, 49)","(14, 46)",46.065372467041016,13.93636989593506,0.1464098360011121,full,3.0,0.0,5.0
map_data_631.npz,1,0,1,"(7, 23)","(5, 20)",23.0,7.0,29.27311051200013,none,3.605551275463989,0.0,5.0
